cluster_id,severity,recommended_review_action,severity_reasons,asin,fnsku,seller_sku,source_tables_seen,rows_seen_total,product_ids,vendor_hint,product_titles,product_skus,product_upcs,product_asins,product_fnskus,product_mfg_part_numbers,product_brands,product_vendors,product_statuses,product_deleted_at,product_merged_into_ids,product_store_ids,n_distinct_titles,n_distinct_skus,n_distinct_asins,n_distinct_fnskus,n_distinct_upcs,any_merged,any_deleted,any_cross_store,any_missing,merged_into_inside_cluster,likely_same_product_hint,likely_same_product_reasons,title_similarity_max,review_notes_blank
c75f4f38b88d,high,manual_dedupe_required,two_pids_multi_table,B07VC9NC6C,X004X6Y9A5,LZ-0UWS-ODA8,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"5de42e3d-02e2-452b-b019-116545cc4783,f1460a51-17f1-4d33-b299-431a3e86e829",Bob's Red Mill,Bobs Red Mill Flour Brown Rice 4/24 OZ | Bobs Red Mill GF Brown Rice Flour 4/24 Oz,keh-00364129-ven1 | B07VC9NC6C-BOB-VEN,039978033154 | 039978033154,B07VC9NC6C | B07VC9NC6C,X003BA2CFD | X003T1C32V,keh-00364129 | P101324,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.15",0.154,
d9bc86f1b6f0,high,manual_dedupe_required,two_pids_multi_table,B07C3CRB4S,X004LLJMN1,2H-7ZAX-Z2IP,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"3a467bc7-6f7e-4c9b-af70-1dae8a80e628,f09d5b7f-a5ac-4e86-9f01-047ddfdab488",Gillette,Gillette Sensor2 Plus Disposable Razor (52 Pack) | GILLETTE SENSOR 2 DISPOSABLE RAZORS 25 CT CHROMIUM COATED PIVOT,CR-L1C6-YLEN | B07C3CRB4S-VEN,047400507579 | 047400692381,B07C3CRB4S | B07C3CRB4S, | X004DD4Z3J,COSTCO-0221 | 69238,Gillette | Gillette,Costco Database | 7 Stars Brand,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,2,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
f8646077bc30,high,manual_dedupe_required,two_pids_multi_table,B019IKHF3M,X003B9M2R7,KEH-00726190-VEN1,"amazon_manage_fba_inventory,amazon_fba_inventory",2,"8cd16089-10ba-4469-b661-15cfe1841661,9e3979e0-8591-4b16-9366-80b3315bd52b",Bob's Red Mill,Bobs Red Mill Artisan Bread Flour 4/5 Lb | Bobs Red Mill Flour Bread Artisan 4/5 LB,B019IKHF3M-BOB-VEN | keh-00726190-ven1,039978002365 | 039978002365,B019IKHF3M | B019IKHF3M,X003T17B55 | X003B9M2R7,P110960 | keh-00726190,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.17",0.167,
001ec43c82af,low,monitor_recurrence,two_pids_single_observation,B08KYM2XPZ,X004V0R14J,B08KYM2XPZ-VEN,amazon_fba_inventory,1,"17a5169f-aa37-40ec-a9fb-39bcf2eb5eaa,f43c093f-4e07-4495-ac62-cb449b56a0e2",The Golden Girls,Boston America Golden Girls Stay Golden Mints | STAY GOLDEN MINTS - PACKED IN 18'S,06-17586-ven | B08KYM2XPZ-VEN, | ,B08KYM2XPZ | B08KYM2XPZ,X0038B49AL | X004V0R14J,BA-17586 | 17586,Boston America Corp. | Boston America Corp.,Boston America | Boston America,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.11",0.111,
04e17752ee0d,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B0011BPMUK,X001Y59SBX,IE-KGU8-RREW,amazon_amazon_fulfilled_inventory,1,"330455db-2134-4689-a59c-f5b224141b27,996bd4a0-a7cc-446e-819e-097dbf7a9b3b",,"Diamond Crystal Kosher Salt 12/3 lbs | Diamond Crystal Kosher Salt – Full Flavor, No Additives and Less Sodium - Pure and Natural Since 1886 - 3 Pound Box",3U-GKML-Q6T5 | X001Y59SBX, | ,B0011BPMUK | B0011BPMUK,X002NKGDAR | X001Y59SBX,2001 | ,Diamond Crystal | Diamond Crystal,cargill salt# | cargill salt#,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.10",0.100,
05e037994f08,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B07HHF2QT2,X0032NV5AH,SANDERS MILK CHOCOLATE,amazon_amazon_fulfilled_inventory,1,"44a8401c-7c0e-48f1-bc8a-b28f4f7f76b0,cf48277c-8a1c-42a0-bbb3-d8b11ee3efcb",,Sanders Milk Chocolate Sea Salt Caramels 6/28 oz | Pending Details (Sanders Milk Chocolate),san-27962-ven | Sanders Milk Chocolate,035900274367 | ,B07HHF2QT2 | ,X003HLQ5DV | ,31248 | COSTCO-0587,Sanders | ,sanders | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.11",0.111,
0bc384c89c2e,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B08141WSJ1,X004B2DCBD,AMZN.GR.B08141WSJ1-VEN-WP2OXYCKLLRSFJ-PO,amazon_amazon_fulfilled_inventory,1,"7a1c2c96-8448-406e-aad4-bb8061db5c21,97fde81a-a19d-43dc-a047-190e54484224",,Cabinet & Wood Clean & Shine 16 oz. Trigger | Weiman Products Cabinet & Wood Clean & Shine; 16 Fluid Ounce; 6 Per Case,B08141WSJ1-VEN-D | B08141WSJ1-VEN,041598033209 | 10041598033206,B08141WSJ1 | B08141WSJ1,X003WO856X | X003VT7SN5,DOTMFG-332 | 332,Weiman | Weiman,dot | dot,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,2,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.25",0.250,
109dbcccacca,low,monitor_recurrence,two_pids_single_observation,B014GMV7RC,X003B9M349,KEH-00316946-VEN1,amazon_manage_fba_inventory,1,"746a5d7f-31e3-41f1-a870-c23126008f2a,c5d7c534-813d-468c-9385-e5fc83b88077",Bob's Red Mill,Bobs Red Mill Baking Soda 4/16 OZ | Bobs Red Mill GF Baking Soda 4/16 Oz,keh-00316946-ven1 | B014GMV7RC-BOB-VEN,039978033918 | 039978033918,B014GMV7RC | B014GMV7RC,X003B9M349 | X003T1G6I3,keh-00316946 | P101020,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.44",0.444,
1c770b459f64,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B00N0A9DHS,X002ZH4IV9,COS-COUP-RAIN,amazon_amazon_fulfilled_inventory,1,"d22691f6-be31-48da-94c6-edc4bb466991,d2299d1a-8ab8-4cee-8dcb-dee57b331f45",,"Neutrogena Rainbath Refreshing Shower and Bath Gel, Original, 40 Fl Oz (3 Pack) | Pending Details (cos-coup-rain)",NZ-XCV4-1OWD | cos-coup-rain,070501041451 | ,B00N0A9DHS | ,X004MIB64L | ,COSTCO-0489 | COSTCO-0489, | ,Costco Database | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
1c932a8a4d12,low,monitor_recurrence,two_pids_single_observation,B07C3CRB4S,B07C3CRB4S,FBA1902R8DT1.MISSING1,amazon_fba_inventory,1,"3a467bc7-6f7e-4c9b-af70-1dae8a80e628,f09d5b7f-a5ac-4e86-9f01-047ddfdab488",Gillette,Gillette Sensor2 Plus Disposable Razor (52 Pack) | GILLETTE SENSOR 2 DISPOSABLE RAZORS 25 CT CHROMIUM COATED PIVOT,CR-L1C6-YLEN | B07C3CRB4S-VEN,047400507579 | 047400692381,B07C3CRB4S | B07C3CRB4S, | X004DD4Z3J,COSTCO-0221 | 69238,Gillette | Gillette,Costco Database | 7 Stars Brand,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,2,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
1e1d184f9333,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B01KU38KS0,X003G77CID,PRI-D-04061-VEN,amazon_amazon_fulfilled_inventory,1,"c3dc9fa6-f258-45c8-a27c-5d033297595b,e1ef65c6-8963-40c4-9a7d-7187ca6db0e4",,Prince of Peace Ginger Honey Crystals American Ginseng 36/10 Count | Prince of Peace Ginger Honey Crystals Original 36/10 Count,pri-D-04030-ven | pri-D-04061-ven,039278040302 | 039278040104,B01KU38KS0 | B00L9MGNUE,X003G7L3I3 | X003G77CID,D-04030 | D-04061,Prince Of Peace | Prince Of Peace,Prince of Peace | Prince of Peace,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,2,2,2,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.42",0.417,
230bec39fb97,low,monitor_recurrence,two_pids_single_observation,B07PXDFSNL,X003VTDQ1N,B07PXDFSNL-VEN,amazon_manage_fba_inventory,1,"5fd45766-9b07-4c22-a7c8-866a77e7d7af,bcda7780-eb5d-444a-8f17-f45623124e02",Weiman Quartz,Weiman Products Quartz Clean & Shine; 16 Fluid Ounces; 6 Per Case | Quartz Clean & Protect 16 oz.,B07PXDFSNL-VEN | B07PXDFSNL-VEN-D,10041598003308 | 041598003301,B07PXDFSNL | B07PXDFSNL,X003VTDQ1N | X003WO4RFB,330 | DOTMFG-330,Weiman | Weiman,dot | dot,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,2,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
24cbbaccee36,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B00G01O8D8,X0025CGAD3,74-2CN0-IR1O,amazon_amazon_fulfilled_inventory,1,"77188d37-8c06-4051-b454-99a6d212de5d,eeb99e2c-95e9-4fe6-8ae5-7fe703aa0c31",,Pending Details (74-2CN0-IR1O) | 2 Packs of 40 Oz Starbucks French Roast Whole Bean Coffee = 2 x 40 Oz = 80 Oz,74-2CN0-IR1O | 02-23-pk2-B00G01O8D8, | 762111614902, | B00G01O8D8, | ,COSTCO-0628_2pack | COSTCO-0628_2pack, | Starbucks,Costco Database | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,0,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
27247869bce2,low,monitor_recurrence,two_pids_single_observation,B00MFC53LW,X003XCI0RX,B00MFC53LW-P102027,amazon_manage_fba_inventory,1,"3c2693fa-5ed6-4fe9-a652-1d777affaf8d,478bffba-11e9-49bc-992f-5cda58fff78d",Bob's Red Mill,Bobs Red Mill Flour Whl Wht Org 4/5 LB | Bobs Red Mill OG Whole Wheat Flour 4/5 Lb,keh-00102749-ven | B00MFC53LW-BOB-VEN,039978029874 | 039978029874,B00MFC53LW | B00MFC53LW,X003B9M2MH | X003T179HF,keh-00102749 | P110965,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.14",0.143,
2858f363aed5,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B00DSG3W5S,X0029L4DS9,78-T9DB-TW7J,amazon_amazon_fulfilled_inventory,1,"3a8641c8-c047-4a48-b61d-bcf0c406de6e,974ea735-1e6d-41a1-ac6b-c2176aa63af0",,Pending Details (78-T9DB-TW7J) | Clear Eyes Red Eye Relief 0.2 Oz Blister Pack,78-T9DB-TW7J | B00DSG3W5S-VEN, | 678112254187, | B00DSG3W5S, | ,COSTCO-0124 | 70612, | Clear Eyes,Costco Database | 7 Stars Brand,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,0,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
306456f3d8ff,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B000T8XZOQ,X00379GJFH,06-MFS083F-VEN,amazon_amazon_fulfilled_inventory,1,"522a1c40-496f-436b-969c-22be77f645cc,6314d2a9-4ad9-48df-9f70-73e5146d2c3d",,Monin Sugar-Free Sweetener; 1 Liter; 4 Per Case | Monin Sugar Free Sweetener 4/1 Liter,B000T8XZOQ-VEN-D | 06-MFS083F-ven,10738300000000 | 10738300000000,B000T8XZOQ | B000T8XZOQ, | X00379GJFH,DOT-436231 | M-FS083F,Monin | Monin,dot | dot,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
308e7cdb1ba9,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B00U7VVEK2,X0031BFMIL,06-5035-VEN,amazon_amazon_fulfilled_inventory,1,"2c7bdf69-ff01-40ca-9f12-487083e30e26,9fa863e6-ae00-4a1b-9b8c-5744f0af4484",,Johnson's Baby Oil 6/8-3 oz | JOHNSON'S BABY OIL 3 OZ / 89 ML REGULAR,12-5035-ven | B00U7VVEK2-VEN, | 381370041702,B00U7VVEK2 | B00U7VVEK2,X0031BFMBD | ,DOT-1004170 | 152023,Johnson & Johnson | Johnson & Johnson,dot | 7 Stars Brand,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.18",0.182,
313eea5dc853,low,monitor_recurrence,two_pids_single_observation,B0D7D4L81Q,X002ZDUQMD,B0025UBVXI-VEN,amazon_manage_fba_inventory,1,"65257e75-8ca2-49ea-b16f-bcd9aaca6950,c1256046-b047-478d-a791-5d7752406cd7",TABASCO� Brand,Tabasco Pepper Sauce Original 200/0.1 oz | Tabasco Pepper Sauce Original 200/0.1 oz,B0D7D4L81Q | B0025UBVXI-VEN, | ,B0D7D4L81Q | B0025UBVXI, | X002ZDUQMD,TABASCO-00390 | TABASCO-00390,TABASCO | ,Tabasco | Tabasco,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,1,2,2,1,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_1.00",1.000,
3224ddca1cea,low,monitor_recurrence,two_pids_single_observation,B07D6TZDTX,X002ETD3YB,G.PUMP PK 4,amazon_manage_fba_inventory,1,"818a36c8-eccd-45b0-87a2-1ec1614aa4db,fbad5d84-6f09-48ed-b0ee-37144327a85f",4 Pcs Coffee,Torani and DaVinci fit Syrup (25.4 oz-750ml) Pump (4 Pack) gold | GLD-965-4a,B07D6TZDTX | G.PUMP PK 4, | ,B07D6TZDTX | B07D6TZDTX, | X002ETD3YB,9650561 | GLD-965-4a,ALPENKOK | ALPENKOK,rieke# | Zhejiang,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,0,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
32c8c64a9fcd,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B092RH889F,X003S8U2OV,B092RH889F-VEN,amazon_amazon_fulfilled_inventory,1,"c949e553-b7c6-4553-83a9-3ae6b6444af2,d8896cdb-0fdd-4c24-9887-6afc119b0c9b",,Bobs Red Mill Oat Bran Cereal 4/18 Oz | Bobs Red Mill Oat Bran 4/18 OZ,B092RH889F-BOB-VEN | keh-00322454-ven2,039978041432 | 039978041432,B092RH889F | B092RH889F,X003T1C0QP | X003B9LZ8J,P101203 | keh-00322454,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.44",0.444,
3f2e8813d6a6,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B07KCGS63F,X003RFX9PT,AAA-COSTCO-0512-B07KCGS63F,amazon_amazon_fulfilled_inventory,1,"3f77d611-83dd-4f9c-9a8c-568c8271ca4e,7aea3eed-1359-466a-8af0-dacc5ec9f38f",,Nylabone (Pack Of 2) Natural Nubz Edible Dog Chews 22Ct. (2.6Lb/Bag) -Total 5.2Lb | Natural Nubz Edible Dog Chews 22ct. (2.6lb bag)(Pack of 2),AAA-COSTCO-0512-B07KCGS63F | 06-25-pk2-B07KCGS63F,018214832935 | 018214832935,B07KCGS63F | B07KCGS63F, | ,COSTCO-0512 | COSTCO-0512_2pack,Nylabonee Products. | Nylabonee Products.,Costco Database | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,0,1,false,false,false,false,false,yes_medium,"single_asin,title_similarity_0.50",0.500,
4359b498241b,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B0796N4SX1,X003AN55NH,12302022-RETURN-B0796N4SX1,amazon_amazon_fulfilled_inventory,1,"14512001-7ebe-4d22-8603-44a4ef2cc1b6,d255af20-669a-4574-8adf-108b26f4aa0e",,"MacFarms Dry Roasted with Sea Salt Macadamia Nuts 12/24 oz | Macadamia Nuts / MacFarms Dry Roasted Macadamia Nuts 24 OZ (2 Pack) - Premium Roasted Nuts with Sea Salt Fresh From Hawaii, Sea Salt Flavored Healthy Snack",2023OCTOBER1-B0796N4SX1 | 07-21-24-B0796N4SX1-pk2, | 025105526132,B0796N4SX1 | B0796N4SX1,X003T88YOZ | X001Y7FTWN,DRSS | COSTCO-0447_2pack, | ,MacFarms | Costco Database,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.07",0.067,
44a1210f32c7,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B07DWFRH3W,X0031GYJG7,06-P5940-VEN,amazon_amazon_fulfilled_inventory,1,"6bd6e35a-447c-45c0-9577-42c1123c6de2,912443be-f07f-41bd-90fd-553ee4cfb8a1",,1883 Maison Routin Syrup Mango 6/1 liter | 1883 Syrup Glass - Mango 1L,06-P5940-ven | 2024DEC28-B07DWFRH3W,612511901549 | ,B07DWFRH3W | B07DWFRH3W,X0031GYJG7 | ,P5940 | G5939, | ,1883 | 1883,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
4ae25aa79a12,low,monitor_recurrence,two_pids_single_observation,B000YF99GM,X003B9M2TP,KEH-00310809-VEN,amazon_fba_inventory,1,"892472fb-71d2-403f-8dd6-8b70db4e0cde,ce9a50b0-5355-4455-b744-e247e9174f5e",Bob's Red Mill,Bobs Red Mill Flour Coconut Org 4/16 oz | Bobs Red Mill GF OG Coconut Flour 4/16 Oz,keh-00310809-ven | B000YF99GM-BOB-VEN,039978018151 | 039978018151,B000YF99GM | B000YF99GM,X003B9M2TP | X003T17BAF,keh-00310809 | P102073,Bob's Red Mill | Bob's Red Mill,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.15",0.154,
4c32308819fa,low,monitor_recurrence,two_pids_single_observation,B004G8TWZQ,X003S0SIJF,2024MAR29-P607071-B004G8TWZQ,amazon_fba_inventory,1,"553cbba0-b689-4663-929b-32b21fcfaaee,e1a4fc48-efb8-4d2c-9f47-e823d88bfa02",Torani,"Torani Watermelon Syrup, 750 mL | Torani Syrup Glass - Watermelon 25.4 Oz",SZ-YI4S-SN44 | B004G8TWZQ-VEN,089036362900 | ,B004G8TWZQ | B004G8TWZQ,X001X7MUHB | ,P607071 | G362900,Torani | Torani,torani2 | torani2,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,1,1,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
4dd05f224dfc,low,monitor_recurrence,two_pids_single_observation,B01B02OB1A,X003UM8IM3,B013XD8L3I-VEN,amazon_fba_inventory,1,"1e948dae-4450-4818-a833-780aacad237c,4ce52220-5d0f-41db-ba52-59cec3e915e0",Gustaf's,Gustaf's Gumbilees Gourmet Wine Gums - Bags 12/5.29oz | Gustaf's Gumbilees Gourmet Wine Gums - Bags 12/5.29oz,B013XD8L3I-VEN | B01B02OB1A-VEN,086232512009 | 086232512009,B013XD8L3I | B01B02OB1A,X003UM8IM3 | X004468PW7,51200 | 51200, | Gustaf's,Verburg | Verburg,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,1,2,2,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_1.00",1.000,
4fd2a10a0517,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B01LTHL4RA,X003WI96I5,2024NOV30-B01LTHL4RA,amazon_amazon_fulfilled_inventory,1,"790270aa-dd49-48e0-8fab-463927fdff74,d0103cbb-36fc-4e63-86e3-1ca4bae21465",,Bobs Red Mill Og Buckwheat Flour 4/22 Oz | Bobs Red Mill Flour Buckwheat Org 4/22 OZ,B01LTHL4RA-BOB-VEN | keh-00348614-ven2,039978113023 | 039978113023,B01LTHL4RA | B01LTHL4RA,X003T17BKF | X003B9QY67,P101031 | keh-00348614,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.17",0.167,
551afce907e4,low,monitor_recurrence,"two_pids_single_observation,no_title_evidence",B000YF9944,X003B9QYCL,KEH-00322466-VEN,amazon_amazon_fulfilled_inventory,1,"17df198c-5290-4627-8539-1cc56ec41e45,8108dbd7-4801-4724-9048-a4a51d8af78c",,Bobs Red Mill OG Quick Rolled Oats 4/32 Oz | Bobs Red Mill Oats Rolled Qck Cook Org 4/32 OZ,B000YF9944-BOB-VEN | keh-00322466-ven,039978039538 | 039978039538,B000YF9944 | B000YF9944,X003T1C0WJ | X003B9QYCL,P101969 | keh-00322466,Bob's Red Mill | Bob's Red Mill,Bobs Red Mill | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.13",0.133,
5aed0fe5d0fc,low,monitor_recurrence,two_pids_single_observation,B0011BPMUK,X002NKGDAR,3U-GKML-Q6T5,amazon_fba_inventory,1,"330455db-2134-4689-a59c-f5b224141b27,996bd4a0-a7cc-446e-819e-097dbf7a9b3b",Diamond Crystal,"Diamond Crystal Kosher Salt 12/3 lbs | Diamond Crystal Kosher Salt – Full Flavor, No Additives and Less Sodium - Pure and Natural Since 1886 - 3 Pound Box",3U-GKML-Q6T5 | X001Y59SBX, | ,B0011BPMUK | B0011BPMUK,X002NKGDAR | X001Y59SBX,2001 | ,Diamond Crystal | Diamond Crystal,cargill salt# | cargill salt#,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,0,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.10",0.100,
5cffd62d9fb9,low,monitor_recurrence,two_pids_single_observation,B092DY9CHK,X003B9M2U9,KEH-00348470-VEN2,amazon_manage_fba_inventory,1,"7063e9a9-0634-4ba6-8077-095d7bde3698,854e1d57-b786-4e92-ba79-d69fc7430e2c",Bob's Red Mill,Bobs Red Mill Grits Corn Polenta 4/24 OZ | Bobs Red Mill OG Corn Grits/Polenta 4/24 Oz,keh-00348470-ven2 | B092DY9CHK-BOB-VEN,039978119193 | 039978119193,B092DY9CHK | B092DY9CHK,X003B9M2U9 | X003T1G4V7,keh-00348470 | P101906, | ,kehe | Bobs Red Mill,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.25",0.250,
5da969f56243,low,monitor_recurrence,two_pids_single_observation,B0BN714VVD,X003JK6L1L,LIT-TOR-VEN-00001,amazon_manage_fba_inventory,1,"25e8ea14-9982-429a-94b7-eb31be0ad3f7,c9cf2451-8e39-4b5a-9e80-c02728d2c4fc",Torani,"Torani Sugar Free Syrup Holiday Variety Pack, 25.4 Ounces (Pack of 4) | Torani Syrup Sugar Free Belgian Cookie Speculoos Glass 25.4oz + Pump (Set of 1)",TOR-HOLVAR-VEN | LIT-TOR-VEN-00001,089036322072 | 089036323123,B01N5RPA9D | B0BN714VVD,X003JK6L1L | ,"G371513, P532002, P532576, P532704 | G373128",Torani | ,torani2 | torani2,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,2,1,2,false,false,false,false,false,uncertain,insufficient_evidence,0.000,
61a7d9fafe6b,low,monitor_recurrence,two_pids_single_observation,B015UCKN72,X003DQUJM3,KEH-00259226-VEN,amazon_manage_fba_inventory,1,"65cc0f15-b7ce-4b3a-bf15-34ce191964ec,996fa029-8f90-40e3-bec8-288565f36c7a",George's Aloe,ALOE VERA LIQ | Georges Aloe Vera Liq 12/32 oz,B015UCKN72-VEN-K2 | keh-00259226-ven, | 789287100329,B015UCKN72 | B015UCKN72,X003WRDNCB | X003DQUJM3,kehe-00259226 | keh-00259226,George's | George's,kehe | kehe,active: | active:, | , | ,509ee1f6-622c-46a5-8110-7b889ba46c2c | 509ee1f6-622c-46a5-8110-7b889ba46c2c,2,2,1,2,1,false,false,false,false,false,uncertain,"insufficient_evidence,title_similarity_0.20",0.200,
