cluster_id,product_id,evidence_row_count,titles_seen,source_tables_seen,asin_seen,fnsku_seen,seller_sku_seen,note
814e78d5e2e9,fb9137d6-6c4d-47a9-8ca9-2d0082bc227c,1,,amazon_amazon_fulfilled_inventory,B014GBH2CM,X003V7ZIEN,B014GBH2CM-VEN3,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
827816b56a3c,0fb7c9bf-5d50-4053-a71b-af425bbc5e69,1,,amazon_amazon_fulfilled_inventory,B004LV4GBS,X0037S67QT,1033113064-VEN-04,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
827816b56a3c,ba1c334c-dfd3-40c3-9e17-182ad572a57e,1,,amazon_amazon_fulfilled_inventory,B004LV4GBS,X0037S67QT,1033113064-VEN-04,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
8d07faa96e66,bc81211b-9fcb-4bda-a1e0-c64c4e673cca,1,"Bob's Red Mill Wheat Bran, 8 Oz (Pack of 2)",amazon_fba_inventory,B00CO1YXDS,X003XCLBXX,B00CO1YXDS-P101429_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
8d07faa96e66,e3c7aae9-9325-4ebf-a6f2-7f6c938ce560,1,"Bob's Red Mill Wheat Bran, 8 Oz (Pack of 2)",amazon_fba_inventory,B00CO1YXDS,X003XCLBXX,B00CO1YXDS-P101429_2PACK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
8dd88e2fb5ff,580abc21-c936-4b35-9aa8-5ae45a17b2a2,1,"Bob's Red Mill Baking Powder, 14 Ounce (Pack of 2)",amazon_fba_inventory,B09DD9YKVM,X003B9LZ0R,KEH-00316933-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
8dd88e2fb5ff,e0055f80-dc10-488a-be9b-4881a153014e,1,"Bob's Red Mill Baking Powder, 14 Ounce (Pack of 2)",amazon_fba_inventory,B09DD9YKVM,X003B9LZ0R,KEH-00316933-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
90ae3ec09798,67df830f-4b33-4fde-9411-556f66a4ba90,1,,amazon_amazon_fulfilled_inventory,B06XMY9XKP,X003Z30H3F,B06XMY9XKP-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
90ae3ec09798,96104076-ba48-40a9-83fd-485689b3d70c,1,,amazon_amazon_fulfilled_inventory,B06XMY9XKP,X003Z30H3F,B06XMY9XKP-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
935d3d35afd2,790270aa-dd49-48e0-8fab-463927fdff74,1,"Bob's Red Mill Organic Buckwheat Flour, 22 Ounce, Pack of 2",amazon_fba_inventory,B01LTHL4RA,X003B9QY67,KEH-00348614-VEN2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
935d3d35afd2,d0103cbb-36fc-4e63-86e3-1ca4bae21465,1,"Bob's Red Mill Organic Buckwheat Flour, 22 Ounce, Pack of 2",amazon_fba_inventory,B01LTHL4RA,X003B9QY67,KEH-00348614-VEN2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9a5dbd6c0115,21115638-004a-4418-b223-6ad33f2fa2dd,1,,amazon_amazon_fulfilled_inventory,B008P731LK,X0020095DR,2X-3E2G-WJA1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9a5dbd6c0115,265a20c3-5182-4258-8072-229d6bcb42d6,1,,amazon_amazon_fulfilled_inventory,B008P731LK,X0020095DR,2X-3E2G-WJA1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9aed74d03f3c,b6cc2cfe-b190-4497-839b-d1929321a235,1,"Bob's Red Mill Gluten Free Oat Bran, 16 oz (Resealable) (Pack of 2)",amazon_fba_inventory,B08LZY8M4P,X003T1C2X1,B08LZY8M4P-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9aed74d03f3c,f238c0b9-64a4-4851-b87a-2937caec7c19,1,"Bob's Red Mill Gluten Free Oat Bran, 16 oz (Resealable) (Pack of 2)",amazon_fba_inventory,B08LZY8M4P,X003T1C2X1,B08LZY8M4P-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9cf4409d7542,4f7f13ab-3dc4-40c9-83d7-15fe397cfd75,1,"Bob's Red Mill Organic Gluten Free Creamy Buckwheat Hot Cereal, 18 Ounce (Pack of 4)",amazon_manage_fba_inventory,B092JR7Y91,X003T1C105,B092JR7Y91-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
9cf4409d7542,cd6e1504-6904-4d24-b101-19eae25b4733,1,"Bob's Red Mill Organic Gluten Free Creamy Buckwheat Hot Cereal, 18 Ounce (Pack of 4)",amazon_manage_fba_inventory,B092JR7Y91,X003T1C105,B092JR7Y91-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b13513843d1b,55a94316-e41a-4fc4-a19e-44a2f8fd0d73,1,"Cane Sugar Syrup Sweetener 25.4 Ounces,Cane Sugar with Little Squirt Syrup Pump",amazon_manage_fba_inventory,B0BN72839C,X003P156G5,LIT-TOR-VEN-05312,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b13513843d1b,5e257a2a-e036-48c5-81b1-97de92b04b67,1,"Cane Sugar Syrup Sweetener 25.4 Ounces,Cane Sugar with Little Squirt Syrup Pump",amazon_manage_fba_inventory,B0BN72839C,X003P156G5,LIT-TOR-VEN-05312,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b93562e58c10,5de42e3d-02e2-452b-b019-116545cc4783,1,,amazon_amazon_fulfilled_inventory,B07VC9NC6C,X004KGLC8P,9C-WN62-R1M1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
b93562e58c10,f1460a51-17f1-4d33-b299-431a3e86e829,1,,amazon_amazon_fulfilled_inventory,B07VC9NC6C,X004KGLC8P,9C-WN62-R1M1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c4c524119ea0,250b784f-efa5-41ac-bce6-aaef9f6ca352,1,,amazon_amazon_fulfilled_inventory,B01B4RMKAK,X003APT7FH,RETURNS-QTIPS375-B01B4RMKAK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c4c524119ea0,858c67dc-fa3b-49b6-9a1d-6ac085a60637,1,,amazon_amazon_fulfilled_inventory,B01B4RMKAK,X003APT7FH,RETURNS-QTIPS375-B01B4RMKAK,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c633a03cdb1b,14512001-7ebe-4d22-8603-44a4ef2cc1b6,1,"Macadamia Nuts | MacFarms Dry Roasted Macadamia Nuts 24 OZ (2 Pack) - Premium Roasted Nuts with Sea Salt Fresh From Hawaii, Sea Salt Flavored Healthy Snack",amazon_fba_inventory,B0796N4SX1,X001Y7FTWN,IQ-NFYY-PMYD,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c633a03cdb1b,d255af20-669a-4574-8adf-108b26f4aa0e,1,"Macadamia Nuts | MacFarms Dry Roasted Macadamia Nuts 24 OZ (2 Pack) - Premium Roasted Nuts with Sea Salt Fresh From Hawaii, Sea Salt Flavored Healthy Snack",amazon_fba_inventory,B0796N4SX1,X001Y7FTWN,IQ-NFYY-PMYD,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
ca6274d86d87,330455db-2134-4689-a59c-f5b224141b27,1,"Diamond Crystal Kosher Salt � Full Flavor, No Additives - Pure and Natural Since 1886 (Restaurant Pack) - 3 Pound Box",amazon_manage_fba_inventory,B0011BPMUK,B0011BPMUK,FBA16DZCNRD6.MISSING2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
ca6274d86d87,996bd4a0-a7cc-446e-819e-097dbf7a9b3b,1,"Diamond Crystal Kosher Salt � Full Flavor, No Additives - Pure and Natural Since 1886 (Restaurant Pack) - 3 Pound Box",amazon_manage_fba_inventory,B0011BPMUK,B0011BPMUK,FBA16DZCNRD6.MISSING2,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
cc9e746fab92,11fd0ae4-3a9c-42b7-ba9e-e0adeba02d9b,1,"Monin - Syrup Pump, Exclusively for 1 Liter (33.8 fl oz) Plastic Bottles | Mess-Free Dispensing + Tip Cover Included (White)",amazon_fba_inventory,B008O7LBE0,X002GZIDD9,70-RJ8F-XS5D,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
cc9e746fab92,98a91b9b-e342-4aed-91bc-66df86d5419c,1,"Monin - Syrup Pump, Exclusively for 1 Liter (33.8 fl oz) Plastic Bottles | Mess-Free Dispensing + Tip Cover Included (White)",amazon_fba_inventory,B008O7LBE0,X002GZIDD9,70-RJ8F-XS5D,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
cd50e56c2452,65de60c8-04de-42ab-8684-6dedd27971a1,1,PALMOLIVE Original Dish Detergent Liquid Green Plastic JUG RP 102 OZ,amazon_manage_fba_inventory,B07VHWB2H8,B07VHWB2H8,EF-GZ0U-TGV6,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
cd50e56c2452,a7945af3-d170-4da3-81be-14a94ee8ffea,1,PALMOLIVE Original Dish Detergent Liquid Green Plastic JUG RP 102 OZ,amazon_manage_fba_inventory,B07VHWB2H8,B07VHWB2H8,EF-GZ0U-TGV6,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d65a17e20c58,4eb9dbba-9233-4d2b-b29a-08d6fad6488f,1,,amazon_amazon_fulfilled_inventory,B00OPQZJA6,X002HCFTG5,NF-17KD-SI4Y,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d65a17e20c58,9fb7fafe-57f2-4f16-b235-4fcc8b2f4740,1,,amazon_amazon_fulfilled_inventory,B00OPQZJA6,X002HCFTG5,NF-17KD-SI4Y,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9a15aedd1f5,c800b1f0-beac-4c9c-b120-2688bc1ec246,1,"Bob's Red Mill Organic White Rice Flour, 24 Ounce",amazon_manage_fba_inventory,B00119O6G8,X003T1785X,B00119O6G8-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9a15aedd1f5,e18562ec-a866-4add-ad3a-af46f6c75b3b,1,"Bob's Red Mill Organic White Rice Flour, 24 Ounce",amazon_manage_fba_inventory,B00119O6G8,X003T1785X,B00119O6G8-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9bebc79e7b2,aaa66a2f-2a28-4de6-860a-2a6656e5d22b,1,,amazon_amazon_fulfilled_inventory,B09H3PL3MQ,X0031PWSRF,06-C45001-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
d9bebc79e7b2,c64db23f-92d7-49d3-9b1f-b498be74d309,1,,amazon_amazon_fulfilled_inventory,B09H3PL3MQ,X0031PWSRF,06-C45001-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dbc9adb9ab68,2adbe2a6-a8a1-4260-b6bc-9ab2269f279d,1,,amazon_amazon_fulfilled_inventory,B01HOHBWOY,X003V3TSY3,B01MSPUIND-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dbc9adb9ab68,40971ec9-aad0-44e1-b06f-b01cb4e9771f,1,,amazon_amazon_fulfilled_inventory,B01HOHBWOY,X003V3TSY3,B01MSPUIND-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dd53acd5e633,95676842-004d-4142-b754-363f52e53d27,1,,amazon_amazon_fulfilled_inventory,B0945DX975,X003B9LYY9,KEH-00322454-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dd53acd5e633,ca14a1fe-315d-43ed-acf4-1171ed34a738,1,,amazon_amazon_fulfilled_inventory,B0945DX975,X003B9LYY9,KEH-00322454-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dffadf19d1ad,e8746456-85f7-40b3-b83f-71fcf806a455,1,,amazon_amazon_fulfilled_inventory,B004L6HNP4,X00379GP29,06-MFR133F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
dffadf19d1ad,f56b5f37-e732-49c2-b3ef-0945d3d56b25,1,,amazon_amazon_fulfilled_inventory,B004L6HNP4,X00379GP29,06-MFR133F-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e39797a1da68,a7d2338b-387f-4d7a-a01b-bbde7558322b,1,"Bob's Red Mill Flaxseed Meal, 32 ounce (Pack of 2)",amazon_fba_inventory,B00PO9FUGQ,X004TPZBMZ,LW-URXB-0EOO,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e39797a1da68,c5d4dff8-a998-439f-8b86-2f40466dc719,1,"Bob's Red Mill Flaxseed Meal, 32 ounce (Pack of 2)",amazon_fba_inventory,B00PO9FUGQ,X004TPZBMZ,LW-URXB-0EOO,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e3ec3fa7632c,b5a31af3-30ed-4040-bebf-db5ff44f0612,1,"Bob's Red Mill Baking Powder, 14 Ounce (Pack of 3)",amazon_fba_inventory,B09DDB92F7,X003T179FR,B09DDB92F7-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e3ec3fa7632c,ffa08abd-d25f-433b-b92d-21728eafbdeb,1,"Bob's Red Mill Baking Powder, 14 Ounce (Pack of 3)",amazon_fba_inventory,B09DDB92F7,X003T179FR,B09DDB92F7-BOB-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e8aae602214d,60f99b96-95d0-4f4f-b6a5-1cd5a43b62e4,1,,amazon_amazon_fulfilled_inventory,B001F0RBRE,X0033DCTPV,12-171959-VEND,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
e8aae602214d,7ec6c5f4-d13b-48ad-ac6c-ae813469f196,1,,amazon_amazon_fulfilled_inventory,B001F0RBRE,X0033DCTPV,12-171959-VEND,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f1244602a74c,149b3c27-9096-4c5a-8b8c-caa138c4c3c5,1,,amazon_amazon_fulfilled_inventory,B07YQ3KW27,X003Z36IEH,B07YQ3KW27-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f1244602a74c,245851bf-ba5b-45f0-b06f-59ee6f917521,1,,amazon_amazon_fulfilled_inventory,B07YQ3KW27,X003Z36IEH,B07YQ3KW27-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f512bf9948bb,c800b1f0-beac-4c9c-b120-2688bc1ec246,1,"Bob's Red Mill Organic White Rice Flour, 24 Ounce",amazon_fba_inventory,B00119O6G8,X003B9M2QX,KEH-00348674-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
f512bf9948bb,e18562ec-a866-4add-ad3a-af46f6c75b3b,1,"Bob's Red Mill Organic White Rice Flour, 24 Ounce",amazon_fba_inventory,B00119O6G8,X003B9M2QX,KEH-00348674-VEN1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
fce75dfa006d,26e357bf-9df0-4a16-a565-0668b93b612b,1,,amazon_amazon_fulfilled_inventory,B007CDFTXG,X0031C2LKR,06-7906-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
fce75dfa006d,7ec4e247-693c-43a0-9d0d-54b042043442,1,,amazon_amazon_fulfilled_inventory,B007CDFTXG,X0031C2LKR,06-7906-VEN,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7b85ab218be0,84ba8a58-891d-4acb-a13b-a8d76b423dcb,2,"Melitta #6 Cone Coffee Filters, Unbleached Natural Brown, 40 Total Filters Count - Packaging May Vary","amazon_amazon_fulfilled_inventory,amazon_fba_inventory",B01I4NO190,B01I4NO190,FBA18X3CK2YD.MISSING1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
4778a1b52f7e,90712345-3c21-48c2-a2e0-52492eea1280,1,"Roach Motel Traps 2 Count, Contains No Pesticides, Hides Dead Bugs, 12 Pack",amazon_manage_fba_inventory,B00EORPAR8,B00EORPAR8,FBA18VGT9FCG.MISSING.1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
7666138c7187,c4542ebf-9930-4fa7-8e5a-1b84aa4a29eb,1,Melitta Cone Coffee Filters Number 6 40 Count (Pack of 2),amazon_manage_fba_inventory,B01BEVK36E,B01BEVK36E,FBA1909RWJV0.MISSING1,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
c77ca94ae160,a70a5eb0-a6fa-478f-80a3-8f4f4974bfe0,1,"Kirkland Signature Ultra High Pile Premium Microfiber Towels, 36 Count (Pack of 1), Yellow - 713160",amazon_manage_fba_inventory,B00GARQKII,B00GARQKII,WI-90HT-TNVS,product canonical fields not available in offline mode; rerun with --enrich-products to fetch products.title/sku/upc
